Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
GSM526134,0.0878241516041675,0.0409248833556556,0.0697263153682418,0.196955615661196,0,0.0508706665472748,0,0.170141460017452,0.0164353210212058,0,0,0.0889173450900571,0.128183002078413,0.0895064959661968,0,0,0,0,0.0605147432901399,0,0,0,0,0.0923652824897775,1.05901752858748
GSM526135,0.156095495972984,0,0.0379643918452614,0.205680411264283,0,0.043839242143237,0,0,0.125000454322754,0,0.0276566294561273,0.0482751533092245,0.192428779097112,0.0815004077033492,0,0,0,0.04732000267863,0.0342390322070367,0,0,0,0,0.0658800114127924,1.06686508748646
GSM526136,0.0826820202675501,0,0,0.217781545753642,0,0.0367078917656564,0,0,0.146562740196993,0,0.0192925592446029,0.103138433109589,0.21629052893494,0.133506689756275,0,0,0,0.0327481153449324,0.0112894756258184,0,0,0,0,0.0642785576142291,1.0855482421557
GSM526137,0.0759277320352595,0,0.0617718138841309,0.231190020671634,0,0.127536513767734,0,0.0244283854608356,0.0712560604207205,0,0.00968534762454733,0.0850037443438211,0.141441902084993,0.11266960842331,0.00560464475653649,0,0,0,0.0534842265264786,0,0,0,0,0.0158683362878533,1.09711181713448
GSM526138,0.0729330009952054,0,0.116131527452643,0.254226657770264,0,0,0,0.11959111427273,0.0191261297104997,0,0.007242960764176,0.0940792286882436,0.0842950045447232,0.1062094314329,0.00825334098565968,0,0,0,0.117911603382955,0,0,0,0,0.0315043882824939,1.07957103108293
GSM526139,0.0688725145533232,0.0195967287442277,0.114698361295089,0.193917289629893,0,0.0464016508468955,0,0.0492479137864293,0.0993075653497613,0,0,0.101275528172957,0.16230745594191,0.0986244876643074,0,0,0,0.00730963666190646,0.0384408673532997,0,0,0,0,0.0527117758051247,1.07090957435855
GSM526140,0.107946432876266,0,0.127035419530956,0.18380013822045,0,0.071119709539735,0,0.0401346327068922,0.0349933813613039,0,0,0.0712970909451003,0.160222887477236,0.105472584962813,0.0200098634012673,0,0,0,0.0779678589779795,0,0,0,0,0.0319673160733922,1.06673255158338
GSM526141,0.0937920912100886,0,0.0480509362301936,0.16060375317268,0,0.242902629210674,0,0.059662116376169,0,0,0,0.0852801439456385,0.0909661672026591,0.089259648267704,0,0,0,0.0129270538391146,0.116555460545078,0,0,0,0,0.0579126645217775,1.07613439663746
GSM526142,0.167147089211956,0.0333324027198836,0.0251995953499389,0.149005402394573,0,0.0157548072783698,0,0.157716349868686,0,0,0.0187168300483499,0.0633897503188452,0.22959621174525,0.0629426601209357,0,0,0,0.0201095921743368,0.0570893087688753,0,0,0,0,0.198500594791037,1.00978486286733
GSM526143,0.0685955831352627,0,0.105418066562115,0.204462434380416,0,0,0,0.115608795651442,0.0665014452324041,0,0.0141744475869788,0.106034419657579,0.131185765644471,0.129859933115846,0,0,0,0.0101777158071712,0.047981393226315,0,0,0,0,0.0178117979670894,1.08827727419397
GSM526144,0.0549382084855528,0,0.0886406119031336,0.209623462555556,0,0.027511516801776,0,0.0555680161551278,0.0532348225400519,0,0.0455474079345225,0.0752977274434326,0.140426061109093,0.147912347554467,0,0,0,0,0.101299817517287,0,0,0,0,0.0363044578060531,1.07639720685074
GSM526145,0.0340280850456469,0,0.0687596768394124,0.236604969636456,0,0.00454828297981523,0,0.0991699577104374,0.0654228517825388,0,0.00105310196920368,0.0904808272998243,0.138745179882218,0.1372052029099,0,0,0,0.0311583987642413,0.0928234651803069,0,0,0,0,0.0197261906640665,1.08455952925369
GSM526146,0.107584097959053,0,0.046393930804611,0.105722074270443,0,0.295229112253429,0,0.116571051478018,0,0,0,0.0550785258144456,0.101761333779407,0.0284946246538195,0,0.00700989922897633,0,0.0253158161859102,0.110839533571887,0,0,0,0,0.0886117815030094,1.06336472307845
GSM526147,0.0280406383520308,0,0.102248634068669,0.211798364378591,0,0.0366262326897452,0,0.0674768477098201,0.109697169605086,0,0,0.125055504552604,0.179661862714335,0.131464997217435,0,0,0,0.000606425698906936,0.00732332301277631,0,0,0,0,0.0998418377523947,1.06423526994495
GSM526148,0.109848724315675,0,0.0439047433375856,0.163300210286147,0,0.0741773481748089,0,0.0137066374156189,0.0609064265077618,0,0.0215349735059089,0.0791723511208564,0.194657027701415,0.106180272895622,0,0,0,0.0233463232479118,0.109264961490689,0,0,0,0,0.0210087761309557,1.07872672989943
GSM526149,0.0672201729097656,0,0.101805835554768,0.207861181244376,0,0.0248955865128827,0,0.0622992782726042,0.0216279799463431,0,0.039150969359016,0.0694189776268984,0.0710092028170213,0.178511190440231,0,0,0,0,0.156199625316094,0,0,0,0,-0.00824821525737001,1.09047350488896
GSM526150,0.135169223332495,0,0.0827676246643043,0.21847074807549,0,0,0,0.0335967181834861,0.120326473348565,0,0.0297869476733373,0.0506141260397351,0.193898137700326,0.119036987405554,0,0,0,0,0.0163330135767064,0,0,0,0,0.0524626779783562,1.07220132260463
GSM526151,0.0761623800978052,0,0.0907669367043927,0.265329877530674,0,0,0,0.108952204229279,0.00262093805899192,0,0.0538332238643115,0.061293700668626,0.0930364991647624,0.116262159638346,0,0,0,0.000112614491541989,0.131629465551269,0,0,0,0,0.0291398205669328,1.08273842322902
