Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
GSM152971,0,0,0,0,0,0.182004805872173,0.226553841566109,0,0,0,0,0,0,0,0,0.242192311948216,0.349249040613503,0,0,0,0,0,0,0.168193263821618,0.947841515542537
GSM152972,0,0,0,0,0,0.373519294648453,0.110711426924002,0,0,0,0,0.515769278427545,0,0,0,0,0,0,0,0,0,0,0,0.084959035957052,0.960078221567519
GSM152973,0,0.0651871831408282,0.164050513123753,0.0738568217637825,0.000552894035686677,0.0818142115692476,0.113496749417862,0.0966209545897004,0.0221045934638591,0.048442260181776,0.023441308490612,0,0,0,0.101128957243248,0.148409496520571,0.0608940564590734,0,0,0,0,0,0,-0.161181043817441,1.0067037028325
GSM152974,0,0,0,0,0,0,0,0,0,0.014224866073079,0,0,0.148615604120321,0,0.162922228740458,0.33357476273707,0.340662538329071,0,0,0,0,0,0,0.195454977608769,0.939425006419006
GSM152975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.149288533804771,0.945194874823215
GSM152976,0,0,0,0,0,0,0,0,0,0.0051068338031124,0,0,0.172245491714885,0,0.107794320230777,0.31327099334322,0.401582360908006,0,0,0,0,0,0,0.219383584396569,0.936014434832328
GSM152977,0,0.0126152848918369,0,0,0,0,0,0,0,0.0280626225302675,0,0,0.165725331934582,0,0.0943769856158347,0.281939578221538,0.417280196805941,0,0,0,0,0,0,0.0713947074833457,0.953756286327814
GSM152978,0,0,0,0,0,0,0,0,0,0.00873890214074618,0,0,0.159003777840739,0,0.136865187324314,0.316161699603149,0.379230433091053,0,0,0,0,0,0,0.151061800371769,0.9453187508929
GSM152979,0,0,0,0,0,0.159485562032499,0.333942046405588,0,0,0,0,0,0,0,0,0.219240377517433,0.287332014044481,0,0,0,0,0,0,0.12204819453511,0.952965240393841
GSM152980,0,0,0,0,0,0.624261334644496,0.349360507832013,0,0,0,0,0,0,0,0,0,0.0263781575234913,0,0,0,0,0,0,0.00163036775964086,0.965852445830539
GSM152981,0,0.0527957238052658,0,0.0413677618925445,0,0.129703694098424,0.0757145471754983,0.117641935343928,0.0297206785914351,0.122807601338391,0.088866714739914,0.0321626362465035,0.00805471173441993,0,0.0602215665204472,0.116607363297611,0.124335065215617,0,0,0,0,0,0,-0.253183477326786,1.01070028028475
GSM152982,0,0.0449887836197215,0,0,0,0,0,0,0,0.0404893675677477,0,0,0.169630980858096,0,0.0812027150205472,0.259215764146472,0.404472388787415,0,0,0,0,0,0,-0.151202237287018,0.988150632407071
GSM152983,0,0,0,0,0,0,0,0,0,0.00495745421599958,0,0,0.125459756963489,0,0.165467178062468,0.342859860415928,0.361255750342115,0,0,0,0,0,0,0.200878059391995,0.938383642056465
GSM152984,0,0,0,0,0,0,0,0,0,0,0,0,0.144623910035981,0,0,0.239275828890581,0.616100261073438,0,0,0,0,0,0,0.112363338722782,0.950302179981664
GSM152985,0,0,0,0,0,0.0326737521860411,0.0522358927717348,0,0,0,0,0,0,0,0.155889220161375,0.373574338750234,0.385626796130616,0,0,0,0,0,0,0.0107896207765465,0.963846933852063
GSM152986,0,0,0,0,0,0,0,0,0,0.00554972991878882,0,0,0.165739189381785,0,0.126277991569422,0.313768373425644,0.38866471570436,0,0,0,0,0,0,0.233386976652675,0.934186635498737
GSM152987,0.003715554134415,0.00222076142269487,0,0.0241555944271918,0,0.053069984182462,0.030277669321675,0.0662974569027944,0.0413276497258995,0.0542118769669135,0.0493671823852725,0.0792658157766442,0,0,0.0585845350668593,0.0670151564673915,0,0,0.262920540939368,0.207570222280419,0,0,0,0.788978644448603,0.78923813975619
GSM152988,0,0,0,0,0,0,0,0,0,0.00798725338280505,0,0,0.15084791531876,0,0.149715650309991,0.32869830138319,0.362750879605253,0,0,0,0,0,0,0.241590732875534,0.933050265362818
GSM152989,0,0,0,0,0,0,0,0,0,0.014872497039942,0,0,0.143453068875431,0,0.157931713101301,0.335521834120626,0.348220886862699,0,0,0,0,0,0,0.169273459206446,0.942886416787364
GSM152990,0.0381259312455694,0,0,0.00141559939123233,0,0.0465119569422971,0.0332817872736924,0.066997179850059,0,0.0669626370934693,0.0470441886189264,0,0.0369772180084825,0,0.125616999951273,0.227799955734689,0.139899301776776,0,0.106243693737728,0.0631235503758046,0,0,0,0.267773571864801,0.920389679305141
GSM152991,0,0.0104237624476439,0,0.0246772780399522,0,0.0760880761749072,0.0460941676818392,0.0944582837431781,0.0363173519999972,0.0947986097487382,0.0759802662012986,0.0150648363461994,0.046766469554484,0,0.114170690113785,0.186807117272967,0.1271820791941,0,0.0410345857898161,0.010136425691094,0,0,0,0.195799724578837,0.943268514396694
GSM153115,0,0,0,0,0,0.0133530650651513,0,0.00991192503476829,0,0.0467229534472779,0.0245614318205017,0.0190418279183676,0.103464075876348,0,0.18501745403987,0.322229233306949,0.275698033490766,0,0,0,0,0,0,0.210590474998137,0.939044262124801
GSM153116,0,0,0,0,0,0.126115721516241,0,0,0,0,0,0.638200585615241,0,0,0,0,0.235683692868518,0,0,0,0,0,0,0.20646200334149,0.952721736445218
GSM153117,0,0,0,0,0,0.0439576546798522,0.0214830863898168,0.0380620461686614,0,0.0714416431891516,0.037542157382789,0,0.123090298815454,0,0.109511619248004,0.254626988792628,0.300284505333644,0,0,0,0,0,0,0.0250904027772156,0.960255512553326
GSM153118,0,0,0,0,0,0.230015306844025,0,0,0,0.00315956989635872,0,0.766825123259616,0,0,0,0,0,0,0,0,0,0,0,-0.00182234213524574,0.966055364298159
GSM153119,0,0,0,0,0,0,0,0,0,0.00955098381099481,0,0,0.125320746462191,0,0.17617543622933,0.348681999038124,0.340270834459361,0,0,0,0,0,0,0.203833932957322,0.93806763076511
